date,ward,sub_county,ward_code,lat,lon,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean
10/31/2018,,Rarieda,,-0.2308486,34.3408602,22.8,7.1,82,0.265,24.3
11/1/2018,,Rarieda,,-0.2308486,34.3408602,22.7,7.4,79,0.283,24.3
11/2/2018,,Rarieda,,-0.2308486,34.3408602,22.7,13,83,0.29,24.4
11/3/2018,,Rarieda,,-0.2308486,34.3408602,22.2,21.9,82,0.296,24.2
11/4/2018,,Rarieda,,-0.2308486,34.3408602,22.4,3,85,0.292,24.2
11/5/2018,,Rarieda,,-0.2308486,34.3408602,22.3,7.3,83,0.287,24.2
11/6/2018,,Rarieda,,-0.2308486,34.3408602,22.9,2.6,81,0.268,24.5
11/7/2018,,Rarieda,,-0.2308486,34.3408602,24,2.3,79,0.243,25.1
11/8/2018,,Rarieda,,-0.2308486,34.3408602,23.7,1.3,79,0.229,25
11/9/2018,,Rarieda,,-0.2308486,34.3408602,23,7.8,81,0.254,24.3
11/10/2018,,Rarieda,,-0.2308486,34.3408602,22.9,4.8,81,0.235,24.5
11/11/2018,,Rarieda,,-0.2308486,34.3408602,22.3,7.9,82,0.254,24.1
11/12/2018,,Rarieda,,-0.2308486,34.3408602,23.8,0.3,76,0.217,24.9
11/13/2018,,Rarieda,,-0.2308486,34.3408602,23.2,8.2,82,0.232,24.7
11/14/2018,,Rarieda,,-0.2308486,34.3408602,23.8,3.2,77,0.219,25
11/15/2018,,Rarieda,,-0.2308486,34.3408602,23.7,0.4,76,0.195,25.2
11/16/2018,,Rarieda,,-0.2308486,34.3408602,23.5,1.8,78,0.182,25.1
11/17/2018,,Rarieda,,-0.2308486,34.3408602,23.3,9.4,79,0.178,25.2
11/18/2018,,Rarieda,,-0.2308486,34.3408602,22.4,12.9,83,0.299,24.5
11/19/2018,,Rarieda,,-0.2308486,34.3408602,23.3,1.5,81,0.265,24.8
11/20/2018,,Rarieda,,-0.2308486,34.3408602,23.4,0,80,0.261,24.9
11/21/2018,,Rarieda,,-0.2308486,34.3408602,23.4,1.5,77,0.256,24.9
11/22/2018,,Rarieda,,-0.2308486,34.3408602,23.7,0.1,75,0.231,24.6
11/23/2018,,Rarieda,,-0.2308486,34.3408602,23.7,3,77,0.217,24.8
11/24/2018,,Rarieda,,-0.2308486,34.3408602,24.1,0.2,71,0.199,24.8
11/25/2018,,Rarieda,,-0.2308486,34.3408602,23.8,0.9,76,0.198,24.9
11/26/2018,,Rarieda,,-0.2308486,34.3408602,23.6,7.6,79,0.226,24.9
11/27/2018,,Rarieda,,-0.2308486,34.3408602,24,0,69,0.212,24.8
11/28/2018,,Rarieda,,-0.2308486,34.3408602,24.4,0,70,0.183,24.8
11/29/2018,,Rarieda,,-0.2308486,34.3408602,24.7,0,68,0.162,25.4
11/30/2018,,Rarieda,,-0.2308486,34.3408602,24.5,0,66,0.142,25.1
12/1/2018,,Rarieda,,-0.2308486,34.3408602,24.2,0,64,0.123,25.1
12/2/2018,,Rarieda,,-0.2308486,34.3408602,23.3,2.6,77,0.138,24.8
12/3/2018,,Rarieda,,-0.2308486,34.3408602,23.4,0.7,73,0.157,24.4
12/4/2018,,Rarieda,,-0.2308486,34.3408602,22.1,15.1,84,0.179,24.1
12/5/2018,,Rarieda,,-0.2308486,34.3408602,22.3,12.9,81,0.269,24.2
12/6/2018,,Rarieda,,-0.2308486,34.3408602,22.7,0.1,81,0.242,24
12/7/2018,,Rarieda,,-0.2308486,34.3408602,24.1,0,76,0.216,24.6
12/8/2018,,Rarieda,,-0.2308486,34.3408602,22.4,17.7,83,0.288,24.4
12/9/2018,,Rarieda,,-0.2308486,34.3408602,21.2,23,86,0.309,23.5
12/10/2018,,Rarieda,,-0.2308486,34.3408602,20.6,26.5,87,0.335,22.5
12/11/2018,,Rarieda,,-0.2308486,34.3408602,20.9,7.3,85,0.299,22.4
12/12/2018,,Rarieda,,-0.2308486,34.3408602,21.7,2.6,81,0.283,23
12/13/2018,,Rarieda,,-0.2308486,34.3408602,21.4,12,84,0.304,23.3
12/14/2018,,Rarieda,,-0.2308486,34.3408602,22.6,0.8,81,0.268,24
12/15/2018,,Rarieda,,-0.2308486,34.3408602,22.1,3.8,85,0.281,23.9
12/16/2018,,Rarieda,,-0.2308486,34.3408602,22.6,3.9,82,0.262,24
12/17/2018,,Rarieda,,-0.2308486,34.3408602,23.1,0.6,78,0.25,24.1
12/18/2018,,Rarieda,,-0.2308486,34.3408602,23.3,0.4,75,0.227,24.2
12/19/2018,,Rarieda,,-0.2308486,34.3408602,22.6,7.2,81,0.241,23.7
12/20/2018,,Rarieda,,-0.2308486,34.3408602,23.5,0.8,75,0.219,24.1
12/21/2018,,Rarieda,,-0.2308486,34.3408602,22.6,6,82,0.229,23.4
12/22/2018,,Rarieda,,-0.2308486,34.3408602,22.8,5.2,80,0.249,24.1
12/23/2018,,Rarieda,,-0.2308486,34.3408602,22.4,12.4,81,0.262,24.1
12/24/2018,,Rarieda,,-0.2308486,34.3408602,22.5,4.6,81,0.282,24.1
12/25/2018,,Rarieda,,-0.2308486,34.3408602,23.4,0,73,0.24,24.1
12/26/2018,,Rarieda,,-0.2308486,34.3408602,23.6,0,70,0.217,24.1
12/27/2018,,Rarieda,,-0.2308486,34.3408602,24.1,0,66,0.199,24.3
12/28/2018,,Rarieda,,-0.2308486,34.3408602,22.8,3.9,82,0.2,24
12/29/2018,,Rarieda,,-0.2308486,34.3408602,23.3,3.2,79,0.187,24.3
12/30/2018,,Rarieda,,-0.2308486,34.3408602,22.9,4.7,81,0.206,24.5
12/31/2018,,Rarieda,,-0.2308486,34.3408602,23.2,1.9,77,0.209,24.7
1/1/2019,,Rarieda,,-0.2308486,34.3408602,23.2,1.2,78,0.198,24.5
1/2/2019,,Rarieda,,-0.2308486,34.3408602,23.8,0,72,0.173,24.4
1/3/2019,,Rarieda,,-0.2308486,34.3408602,24.1,0,71,0.15,24.5
1/4/2019,,Rarieda,,-0.2308486,34.3408602,24.5,0.5,69,0.135,25.1
1/5/2019,,Rarieda,,-0.2308486,34.3408602,23.7,0,74,0.127,24.9
1/6/2019,,Rarieda,,-0.2308486,34.3408602,24.5,0.8,66,0.111,25.2
1/7/2019,,Rarieda,,-0.2308486,34.3408602,24.1,0.3,71,0.109,25.1
1/8/2019,,Rarieda,,-0.2308486,34.3408602,23.4,0.2,76,0.1,24.9
1/9/2019,,Rarieda,,-0.2308486,34.3408602,24.2,1.3,69,0.09,25.7
1/10/2019,,Rarieda,,-0.2308486,34.3408602,24.6,0,65,0.078,25.4
1/11/2019,,Rarieda,,-0.2308486,34.3408602,24.9,0,65,0.073,26
1/12/2019,,Rarieda,,-0.2308486,34.3408602,25.4,0,53,0.061,27.2
1/13/2019,,Rarieda,,-0.2308486,34.3408602,25,0,55,0.053,27.3
1/14/2019,,Rarieda,,-0.2308486,34.3408602,24.9,0.1,63,0.049,27.5
1/15/2019,,Rarieda,,-0.2308486,34.3408602,23.9,3.1,70,0.058,26.7
1/16/2019,,Rarieda,,-0.2308486,34.3408602,22.1,14.9,82,0.114,25.1
1/17/2019,,Rarieda,,-0.2308486,34.3408602,22.8,3.1,77,0.176,24.8
1/18/2019,,Rarieda,,-0.2308486,34.3408602,22.6,9.2,82,0.216,24.3
1/19/2019,,Rarieda,,-0.2308486,34.3408602,22.4,11.1,82,0.233,24.3
1/20/2019,,Rarieda,,-0.2308486,34.3408602,23.3,0.6,76,0.18,24.8
1/21/2019,,Rarieda,,-0.2308486,34.3408602,21.7,17.8,84,0.251,23.6
1/22/2019,,Rarieda,,-0.2308486,34.3408602,23.5,0.1,75,0.215,24.2
1/23/2019,,Rarieda,,-0.2308486,34.3408602,23.9,0.1,74,0.181,24.8
1/24/2019,,Rarieda,,-0.2308486,34.3408602,24.7,0.3,69,0.152,25.5
1/25/2019,,Rarieda,,-0.2308486,34.3408602,24.5,0,73,0.13,25.8
1/26/2019,,Rarieda,,-0.2308486,34.3408602,24.6,0.2,74,0.112,26
1/27/2019,,Rarieda,,-0.2308486,34.3408602,24.9,0,68,0.095,26
1/28/2019,,Rarieda,,-0.2308486,34.3408602,25.6,0,61,0.079,26.8
1/29/2019,,Rarieda,,-0.2308486,34.3408602,25.2,0,63,0.064,26.9
1/30/2019,,Rarieda,,-0.2308486,34.3408602,24.7,0,67,0.056,26.9
1/31/2019,,Rarieda,,-0.2308486,34.3408602,25.1,0,65,0.051,27.2
2/1/2019,,Rarieda,,-0.2308486,34.3408602,26.4,0,57,0.05,28.6
2/2/2019,,Rarieda,,-0.2308486,34.3408602,26.8,0,47,0.048,29.6
2/3/2019,,Rarieda,,-0.2308486,34.3408602,25.9,0,54,0.048,28.5
2/4/2019,,Rarieda,,-0.2308486,34.3408602,26.3,0,55,0.049,29.2
2/5/2019,,Rarieda,,-0.2308486,34.3408602,26,0,57,0.057,27.3
2/6/2019,,Rarieda,,-0.2308486,34.3408602,24.7,0,69,0.06,27
2/7/2019,,Rarieda,,-0.2308486,34.3408602,25,0.1,68,0.054,27.8
2/8/2019,,Rarieda,,-0.2308486,34.3408602,25.3,0.2,72,0.052,28.2
2/9/2019,,Rarieda,,-0.2308486,34.3408602,26.3,0,62,0.049,29.1
2/10/2019,,Rarieda,,-0.2308486,34.3408602,26.4,0.3,63,0.048,29.5
2/11/2019,,Rarieda,,-0.2308486,34.3408602,25.8,0.5,60,0.046,29.6
2/12/2019,,Rarieda,,-0.2308486,34.3408602,26,0,59,0.05,28.9
2/13/2019,,Rarieda,,-0.2308486,34.3408602,26,0,55,0.051,28.7
2/14/2019,,Rarieda,,-0.2308486,34.3408602,26.8,0,51,0.045,29.7
2/15/2019,,Rarieda,,-0.2308486,34.3408602,25.6,1.7,65,0.046,28
2/16/2019,,Rarieda,,-0.2308486,34.3408602,25.1,0.4,68,0.055,28.4
2/17/2019,,Rarieda,,-0.2308486,34.3408602,25.3,0,68,0.054,28.5
2/18/2019,,Rarieda,,-0.2308486,34.3408602,24.4,1.7,75,0.058,27.5
2/19/2019,,Rarieda,,-0.2308486,34.3408602,24.9,0.1,71,0.053,28
2/20/2019,,Rarieda,,-0.2308486,34.3408602,25.6,0.3,65,0.051,28.8
2/21/2019,,Rarieda,,-0.2308486,34.3408602,24.5,1.2,74,0.053,28.4
2/22/2019,,Rarieda,,-0.2308486,34.3408602,23.3,2.2,77,0.059,27.3
2/23/2019,,Rarieda,,-0.2308486,34.3408602,22.1,17.3,81,0.141,24.9
2/24/2019,,Rarieda,,-0.2308486,34.3408602,22.2,5.3,80,0.21,24.5
2/25/2019,,Rarieda,,-0.2308486,34.3408602,22.8,1.4,80,0.191,24.6
2/26/2019,,Rarieda,,-0.2308486,34.3408602,24.5,0,66,0.153,25.3
2/27/2019,,Rarieda,,-0.2308486,34.3408602,25,0,65,0.117,25.9
2/28/2019,,Rarieda,,-0.2308486,34.3408602,25.5,0,59,0.087,26.7
3/1/2019,,Rarieda,,-0.2308486,34.3408602,24.6,1.2,75,0.076,26.8
3/2/2019,,Rarieda,,-0.2308486,34.3408602,22.7,30.4,82,0.229,25.1
3/3/2019,,Rarieda,,-0.2308486,34.3408602,23.6,0.4,78,0.196,25.3
3/4/2019,,Rarieda,,-0.2308486,34.3408602,24,0.9,76,0.164,25.4
3/5/2019,,Rarieda,,-0.2308486,34.3408602,24.2,0.2,74,0.146,25.9
3/6/2019,,Rarieda,,-0.2308486,34.3408602,22.9,20.8,82,0.2,24.9
3/7/2019,,Rarieda,,-0.2308486,34.3408602,22.6,5.8,80,0.259,24.8
3/8/2019,,Rarieda,,-0.2308486,34.3408602,23.6,3.7,80,0.23,25
3/9/2019,,Rarieda,,-0.2308486,34.3408602,24.8,0,70,0.222,25.6
3/10/2019,,Rarieda,,-0.2308486,34.3408602,24.2,1.4,74,0.204,25.5
3/11/2019,,Rarieda,,-0.2308486,34.3408602,24.6,0.1,73,0.176,25.7
3/12/2019,,Rarieda,,-0.2308486,34.3408602,25.2,0,67,0.151,25.9
3/13/2019,,Rarieda,,-0.2308486,34.3408602,24.8,0.6,70,0.128,26.1
3/14/2019,,Rarieda,,-0.2308486,34.3408602,25.1,0,67,0.109,26.2
3/15/2019,,Rarieda,,-0.2308486,34.3408602,25.4,0,65,0.092,26.9
3/16/2019,,Rarieda,,-0.2308486,34.3408602,25.8,0,64,0.078,27.3
3/17/2019,,Rarieda,,-0.2308486,34.3408602,24.8,6.3,72,0.095,26.9
3/18/2019,,Rarieda,,-0.2308486,34.3408602,25.8,0,62,0.063,28.2
3/19/2019,,Rarieda,,-0.2308486,34.3408602,26.1,0,63,0.057,28.7
3/20/2019,,Rarieda,,-0.2308486,34.3408602,26.6,0,58,0.053,29.1
3/21/2019,,Rarieda,,-0.2308486,34.3408602,26.2,0,64,0.05,29.4
3/22/2019,,Rarieda,,-0.2308486,34.3408602,26.7,0,60,0.05,29.8
3/23/2019,,Rarieda,,-0.2308486,34.3408602,26.9,0,60,0.05,29.7
3/24/2019,,Rarieda,,-0.2308486,34.3408602,26.7,0,58,0.048,29.7
3/25/2019,,Rarieda,,-0.2308486,34.3408602,25.2,0.2,67,0.051,28
3/26/2019,,Rarieda,,-0.2308486,34.3408602,23.9,2.3,78,0.074,26.5
3/27/2019,,Rarieda,,-0.2308486,34.3408602,24.2,1.9,79,0.086,26.4
3/28/2019,,Rarieda,,-0.2308486,34.3408602,22.9,13.9,83,0.214,25.6
3/29/2019,,Rarieda,,-0.2308486,34.3408602,23.7,6.5,79,0.211,25.8
3/30/2019,,Rarieda,,-0.2308486,34.3408602,24,0.8,77,0.172,25.9
3/31/2019,,Rarieda,,-0.2308486,34.3408602,24.4,2.9,74,0.151,26.3
4/1/2019,,Rarieda,,-0.2308486,34.3408602,24.1,10.1,79,0.178,26.1
4/2/2019,,Rarieda,,-0.2308486,34.3408602,23.8,10.9,78,0.223,25.9
4/3/2019,,Rarieda,,-0.2308486,34.3408602,23.6,3,82,0.216,25.5
4/4/2019,,Rarieda,,-0.2308486,34.3408602,24.7,1.4,76,0.179,26.1
4/5/2019,,Rarieda,,-0.2308486,34.3408602,25,3.3,72,0.149,26.9
4/6/2019,,Rarieda,,-0.2308486,34.3408602,26.2,0,61,0.111,27.5
4/7/2019,,Rarieda,,-0.2308486,34.3408602,26.1,0,66,0.084,27.7
4/8/2019,,Rarieda,,-0.2308486,34.3408602,26.1,0,68,0.064,28.6
4/9/2019,,Rarieda,,-0.2308486,34.3408602,24.3,6.6,75,0.08,27.4
4/10/2019,,Rarieda,,-0.2308486,34.3408602,22.9,10.1,81,0.217,25.6
4/11/2019,,Rarieda,,-0.2308486,34.3408602,23.6,2.9,80,0.215,25.6
4/12/2019,,Rarieda,,-0.2308486,34.3408602,23.6,11.8,80,0.221,25.9
4/13/2019,,Rarieda,,-0.2308486,34.3408602,23.1,12.5,81,0.254,25.4
4/14/2019,,Rarieda,,-0.2308486,34.3408602,23.3,14.1,81,0.258,25.3
4/15/2019,,Rarieda,,-0.2308486,34.3408602,23.5,9.7,83,0.237,25.1
4/16/2019,,Rarieda,,-0.2308486,34.3408602,23.4,8.7,82,0.275,25.1
4/17/2019,,Rarieda,,-0.2308486,34.3408602,23.5,9.6,81,0.269,24.9
4/18/2019,,Rarieda,,-0.2308486,34.3408602,24.6,1.8,75,0.232,25.3
4/19/2019,,Rarieda,,-0.2308486,34.3408602,25.3,0,69,0.195,25.5
4/20/2019,,Rarieda,,-0.2308486,34.3408602,24.1,3.3,80,0.2,25.4
4/21/2019,,Rarieda,,-0.2308486,34.3408602,24.5,1.7,76,0.2,25.6
4/22/2019,,Rarieda,,-0.2308486,34.3408602,22.1,34.6,86,0.299,24.5
4/23/2019,,Rarieda,,-0.2308486,34.3408602,21.8,14.8,84,0.325,23.2
4/24/2019,,Rarieda,,-0.2308486,34.3408602,23.9,0,75,0.276,24.3
4/25/2019,,Rarieda,,-0.2308486,34.3408602,23.7,8.5,81,0.258,24.9
4/26/2019,,Rarieda,,-0.2308486,34.3408602,22.4,18.8,85,0.321,24
4/27/2019,,Rarieda,,-0.2308486,34.3408602,22.1,32.1,85,0.334,23.6
4/28/2019,,Rarieda,,-0.2308486,34.3408602,23.4,2.6,81,0.286,24.3
4/29/2019,,Rarieda,,-0.2308486,34.3408602,24,10,79,0.264,25
4/30/2019,,Rarieda,,-0.2308486,34.3408602,23.6,2.2,81,0.29,25.2
5/1/2019,,Rarieda,,-0.2308486,34.3408602,23.4,5.1,80,0.285,25.1
5/2/2019,,Rarieda,,-0.2308486,34.3408602,23.8,1.4,80,0.261,24.9
5/3/2019,,Rarieda,,-0.2308486,34.3408602,23.6,6.7,80,0.254,25.2
5/4/2019,,Rarieda,,-0.2308486,34.3408602,24,1.3,78,0.235,25.5
5/5/2019,,Rarieda,,-0.2308486,34.3408602,23.8,3,79,0.243,25.3
5/6/2019,,Rarieda,,-0.2308486,34.3408602,24,0.4,77,0.228,25.3
5/7/2019,,Rarieda,,-0.2308486,34.3408602,23.9,9,78,0.239,25.3
5/8/2019,,Rarieda,,-0.2308486,34.3408602,22.5,7.3,84,0.278,24.6
5/9/2019,,Rarieda,,-0.2308486,34.3408602,22.5,12,82,0.279,24.3
5/10/2019,,Rarieda,,-0.2308486,34.3408602,22.9,8.5,81,0.281,24.6
5/11/2019,,Rarieda,,-0.2308486,34.3408602,23.1,13.8,80,0.311,24.8
5/12/2019,,Rarieda,,-0.2308486,34.3408602,22.4,6.6,85,0.311,24.5
5/13/2019,,Rarieda,,-0.2308486,34.3408602,22.3,7.4,85,0.302,24.6
5/14/2019,,Rarieda,,-0.2308486,34.3408602,23.1,8.5,82,0.283,24.8
5/15/2019,,Rarieda,,-0.2308486,34.3408602,22.9,5.9,83,0.297,24.8
5/16/2019,,Rarieda,,-0.2308486,34.3408602,23.4,1.5,81,0.267,24.7
5/17/2019,,Rarieda,,-0.2308486,34.3408602,23.4,8.4,82,0.265,24.9
5/18/2019,,Rarieda,,-0.2308486,34.3408602,22.9,4.4,81,0.304,24.6
5/19/2019,,Rarieda,,-0.2308486,34.3408602,22.4,14.9,81,0.29,24.2
5/20/2019,,Rarieda,,-0.2308486,34.3408602,22.6,4.2,80,0.303,24.2
5/21/2019,,Rarieda,,-0.2308486,34.3408602,22.8,4.6,81,0.29,24
5/22/2019,,Rarieda,,-0.2308486,34.3408602,23.2,5.9,80,0.282,24.6
5/23/2019,,Rarieda,,-0.2308486,34.3408602,21.7,43.8,85,0.328,24
5/24/2019,,Rarieda,,-0.2308486,34.3408602,22.1,7.2,82,0.326,23.9
5/25/2019,,Rarieda,,-0.2308486,34.3408602,22.9,4.5,76,0.291,24.3
5/26/2019,,Rarieda,,-0.2308486,34.3408602,22.2,15.2,83,0.317,24.4
5/27/2019,,Rarieda,,-0.2308486,34.3408602,22.6,9.3,79,0.305,24.3
5/28/2019,,Rarieda,,-0.2308486,34.3408602,22.4,6.1,82,0.312,23.9
5/29/2019,,Rarieda,,-0.2308486,34.3408602,22.3,10.7,82,0.314,24
5/30/2019,,Rarieda,,-0.2308486,34.3408602,22.7,0.9,81,0.283,24.2
5/31/2019,,Rarieda,,-0.2308486,34.3408602,22.6,10.3,82,0.284,24.1
6/1/2019,,Rarieda,,-0.2308486,34.3408602,22.2,3.2,84,0.271,23.8
6/2/2019,,Rarieda,,-0.2308486,34.3408602,23,0.5,80,0.246,24.1
6/3/2019,,Rarieda,,-0.2308486,34.3408602,21.8,8.4,87,0.284,23.3
6/4/2019,,Rarieda,,-0.2308486,34.3408602,21.8,4.3,86,0.269,23.4
6/5/2019,,Rarieda,,-0.2308486,34.3408602,22.3,1.2,82,0.258,23.7
6/6/2019,,Rarieda,,-0.2308486,34.3408602,22.5,6.2,82,0.281,24
6/7/2019,,Rarieda,,-0.2308486,34.3408602,21.4,12.1,86,0.311,23
6/8/2019,,Rarieda,,-0.2308486,34.3408602,21.8,5.8,83,0.311,23.1
6/9/2019,,Rarieda,,-0.2308486,34.3408602,21.4,5.7,84,0.297,23.3
6/10/2019,,Rarieda,,-0.2308486,34.3408602,21.8,0.6,82,0.271,23.4
6/11/2019,,Rarieda,,-0.2308486,34.3408602,21.8,1.8,80,0.266,22.6
6/12/2019,,Rarieda,,-0.2308486,34.3408602,21.9,6.5,81,0.277,22.6
6/13/2019,,Rarieda,,-0.2308486,34.3408602,22.5,0.1,81,0.251,23.1
6/14/2019,,Rarieda,,-0.2308486,34.3408602,22.7,2.7,79,0.238,23.6
6/15/2019,,Rarieda,,-0.2308486,34.3408602,22,6.8,83,0.272,23
6/16/2019,,Rarieda,,-0.2308486,34.3408602,21.8,2.8,84,0.252,22.8
6/17/2019,,Rarieda,,-0.2308486,34.3408602,22.1,4.9,79,0.255,23.1
6/18/2019,,Rarieda,,-0.2308486,34.3408602,22.5,0.3,78,0.23,23.6
6/19/2019,,Rarieda,,-0.2308486,34.3408602,22.4,2.9,77,0.228,23.4
6/20/2019,,Rarieda,,-0.2308486,34.3408602,22.6,0.2,81,0.206,23.7
6/21/2019,,Rarieda,,-0.2308486,34.3408602,22.6,4.5,83,0.209,23.7
6/22/2019,,Rarieda,,-0.2308486,34.3408602,22,3.8,85,0.206,23.5
6/23/2019,,Rarieda,,-0.2308486,34.3408602,21.8,0.3,83,0.21,23.1
6/24/2019,,Rarieda,,-0.2308486,34.3408602,22.8,1.8,81,0.201,23.7
6/25/2019,,Rarieda,,-0.2308486,34.3408602,21.7,9,85,0.239,23
6/26/2019,,Rarieda,,-0.2308486,34.3408602,21.1,13,86,0.295,22.3
6/27/2019,,Rarieda,,-0.2308486,34.3408602,21.4,16.6,87,0.318,22.5
6/28/2019,,Rarieda,,-0.2308486,34.3408602,21.5,7.1,86,0.299,22.7
6/29/2019,,Rarieda,,-0.2308486,34.3408602,22.3,4.1,84,0.276,23.2
6/30/2019,,Rarieda,,-0.2308486,34.3408602,22,7,82,0.292,22.8
7/1/2019,,Rarieda,,-0.2308486,34.3408602,22.2,0,79,0.257,23.2
7/2/2019,,Rarieda,,-0.2308486,34.3408602,23,0,78,0.239,23.7
7/3/2019,,Rarieda,,-0.2308486,34.3408602,23,0,77,0.225,23.8
7/4/2019,,Rarieda,,-0.2308486,34.3408602,22.2,6.5,79,0.232,23.2
7/5/2019,,Rarieda,,-0.2308486,34.3408602,22.6,1.9,78,0.22,23.1
7/6/2019,,Rarieda,,-0.2308486,34.3408602,22.6,4.9,80,0.204,23.5
7/7/2019,,Rarieda,,-0.2308486,34.3408602,22.6,5.3,77,0.23,23.2
7/8/2019,,Rarieda,,-0.2308486,34.3408602,22.3,0.2,76,0.215,23.3
7/9/2019,,Rarieda,,-0.2308486,34.3408602,22.3,1.6,83,0.2,23.4
7/10/2019,,Rarieda,,-0.2308486,34.3408602,21.9,7.5,83,0.224,23.2
7/11/2019,,Rarieda,,-0.2308486,34.3408602,22.6,1.3,78,0.236,23.4
7/12/2019,,Rarieda,,-0.2308486,34.3408602,21.2,7.9,85,0.241,23
7/13/2019,,Rarieda,,-0.2308486,34.3408602,20.3,17.9,85,0.309,21.5
7/14/2019,,Rarieda,,-0.2308486,34.3408602,22,0.3,76,0.269,22.5
7/15/2019,,Rarieda,,-0.2308486,34.3408602,21.6,2,83,0.253,22.9
7/16/2019,,Rarieda,,-0.2308486,34.3408602,21.7,4.6,79,0.263,22.8
7/17/2019,,Rarieda,,-0.2308486,34.3408602,22.1,2.3,75,0.246,22.7
7/18/2019,,Rarieda,,-0.2308486,34.3408602,22.3,0.7,72,0.248,22.6
7/19/2019,,Rarieda,,-0.2308486,34.3408602,22.2,0.1,75,0.224,22.6
7/20/2019,,Rarieda,,-0.2308486,34.3408602,21.8,0.9,81,0.23,22.8
7/21/2019,,Rarieda,,-0.2308486,34.3408602,22.1,2.1,82,0.242,22.9
7/22/2019,,Rarieda,,-0.2308486,34.3408602,21.3,9.7,86,0.276,22.5
7/23/2019,,Rarieda,,-0.2308486,34.3408602,21.7,0.5,80,0.259,22.6
7/24/2019,,Rarieda,,-0.2308486,34.3408602,21.9,0.1,81,0.235,22.9
7/25/2019,,Rarieda,,-0.2308486,34.3408602,22.6,0,76,0.219,23.3
7/26/2019,,Rarieda,,-0.2308486,34.3408602,22.9,0,74,0.202,23.3
7/27/2019,,Rarieda,,-0.2308486,34.3408602,22.6,0.5,78,0.191,23.5
7/28/2019,,Rarieda,,-0.2308486,34.3408602,22,5.6,81,0.197,23.3
7/29/2019,,Rarieda,,-0.2308486,34.3408602,22.5,0,72,0.188,23.2
7/30/2019,,Rarieda,,-0.2308486,34.3408602,22,0.2,75,0.171,23
7/31/2019,,Rarieda,,-0.2308486,34.3408602,21.7,2.7,79,0.169,23.3
8/1/2019,,Rarieda,,-0.2308486,34.3408602,22.8,0.8,76,0.157,23.8
8/2/2019,,Rarieda,,-0.2308486,34.3408602,23.4,0.2,69,0.137,24.3
8/3/2019,,Rarieda,,-0.2308486,34.3408602,22.9,0,72,0.122,24.2
8/4/2019,,Rarieda,,-0.2308486,34.3408602,23.2,0.2,64,0.108,24.2
8/5/2019,,Rarieda,,-0.2308486,34.3408602,22.4,0.5,79,0.1,23.9
8/6/2019,,Rarieda,,-0.2308486,34.3408602,23.1,0,75,0.092,24.9
8/7/2019,,Rarieda,,-0.2308486,34.3408602,24,0.1,68,0.078,25.9
8/8/2019,,Rarieda,,-0.2308486,34.3408602,23.2,0.8,75,0.098,24.8
8/9/2019,,Rarieda,,-0.2308486,34.3408602,23,2.1,78,0.122,25
8/10/2019,,Rarieda,,-0.2308486,34.3408602,21.4,18.5,83,0.216,23.2
8/11/2019,,Rarieda,,-0.2308486,34.3408602,21.8,4.8,78,0.22,23.4
8/12/2019,,Rarieda,,-0.2308486,34.3408602,22.5,0.1,75,0.184,23.9
8/13/2019,,Rarieda,,-0.2308486,34.3408602,22.5,0.1,76,0.155,24.1
8/14/2019,,Rarieda,,-0.2308486,34.3408602,22.7,1.2,75,0.139,24.2
8/15/2019,,Rarieda,,-0.2308486,34.3408602,22.5,3.5,75,0.147,24.2
8/16/2019,,Rarieda,,-0.2308486,34.3408602,22.6,1.3,68,0.125,24.2
8/17/2019,,Rarieda,,-0.2308486,34.3408602,22.4,0.1,73,0.107,24.3
8/18/2019,,Rarieda,,-0.2308486,34.3408602,22.4,1.2,77,0.108,24.1
8/19/2019,,Rarieda,,-0.2308486,34.3408602,23.1,0.6,76,0.111,25
8/20/2019,,Rarieda,,-0.2308486,34.3408602,22.7,3.9,77,0.105,24.5
8/21/2019,,Rarieda,,-0.2308486,34.3408602,22.4,4.4,76,0.132,24.1
8/22/2019,,Rarieda,,-0.2308486,34.3408602,22.5,4,75,0.128,24.1
8/23/2019,,Rarieda,,-0.2308486,34.3408602,22.7,1.5,74,0.12,24.3
8/24/2019,,Rarieda,,-0.2308486,34.3408602,23.2,0,72,0.093,25.1
8/25/2019,,Rarieda,,-0.2308486,34.3408602,23.7,7.2,66,0.082,25.8
8/26/2019,,Rarieda,,-0.2308486,34.3408602,22.1,7,80,0.177,24.1
8/27/2019,,Rarieda,,-0.2308486,34.3408602,22.1,5.3,80,0.165,23.9
8/28/2019,,Rarieda,,-0.2308486,34.3408602,22.3,1.7,79,0.151,24
8/29/2019,,Rarieda,,-0.2308486,34.3408602,22,8.8,82,0.2,23.7
8/30/2019,,Rarieda,,-0.2308486,34.3408602,22.3,5.3,83,0.198,23.5
8/31/2019,,Rarieda,,-0.2308486,34.3408602,21.3,15.7,85,0.249,23
9/1/2019,,Rarieda,,-0.2308486,34.3408602,22.6,0.2,78,0.201,23.5
9/2/2019,,Rarieda,,-0.2308486,34.3408602,22.3,9.2,81,0.199,23.7
9/3/2019,,Rarieda,,-0.2308486,34.3408602,22.6,9.5,80,0.23,24
