pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Soil_Texture,Rainfall_mm,Temperature_C,Market_Price_KES,Farm_Size_ha,Irrigation,Input_Budget_KES,Farmer_Profile,Sub_County,Season,Humidity_pct,market_signal,Recommended_Crop
5.621917,0.141023,9.751377,109.646842,1.822253,Clayey,27.0,22.5,6709.43,1.1430026782469611,1,11000.245159816182,Mixed,Bondo,dry,79.0,fair,Cassava
5.565053,0.129611,11.216865,102.529526,1.749622,Clayey,18.0,22.3,6981.68,2.89582024528971,1,17470.219792660468,Progressive,Bondo,dry,79.0,fair,Cassava
5.816182,0.128211,11.441922,92.222354,1.47711,Clayey,18.0,22.9,6995.17,1.2132918821204233,1,11593.65616081703,Mixed,Bondo,dry,76.0,fair,Sorghum
5.396202,0.122896,11.303007,114.098526,1.578886,Clayey,18.0,23.0,6928.79,2.203001364494168,1,15075.870231568691,Progressive,Bondo,dry,74.0,fair,Cassava
5.682764,0.151523,10.810609,101.685828,1.397004,Loamy,72.0,22.9,6581.95,1.2024070417856805,1,9580.364994377713,Mixed,Bondo,dry,76.0,fair,Cassava
5.304723,0.12167,10.089584,137.696406,1.556471,Clayey,0.0,23.2,6537.75,1.3958859102970878,1,9529.22382030952,Mixed,Bondo,dry,74.0,fair,Cassava
5.555946,0.140418,13.895141,134.881842,1.756668,Clayey,0.0,23.3,6697.82,0.4452975868421676,1,7735.365834729407,Mixed,Bondo,dry,61.0,fair,Cassava
5.607414,0.138581,15.008686,78.008074,1.810266,Sandy,0.0,23.0,6859.86,1.3404496649144546,1,11276.460307757068,Mixed,Bondo,dry,70.0,fair,Cassava
5.991413,0.099473,10.003269,133.622417,1.848392,Loamy,90.0,23.5,6762.08,1.6443855403390653,1,12481.862638000925,Progressive,Bondo,dry,72.0,fair,Sorghum
5.670218,0.136044,11.791243,104.617922,1.873027,Sandy,18.0,23.5,6901.49,1.2671549605749557,1,12214.729069386292,Progressive,Bondo,dry,73.0,fair,Cassava
5.521902,0.104157,7.941737,129.025218,1.833939,Loamy,0.0,23.2,6699.08,3.908750647345178,1,23967.28898993112,Commercial,Bondo,dry,76.0,fair,Cassava
5.673304,0.114118,10.699414,126.712556,1.599862,Clayey,909.0,22.0,7004.02,0.8568586032508724,0,8572.521473461202,Subsistence,Bondo,dry,83.0,fair,Rice
5.988127,0.120975,16.232452,130.095351,1.567305,Sandy,27.0,22.8,6621.19,1.169922791786258,1,10414.955056592762,Mixed,Bondo,dry,75.0,fair,Sorghum
5.28909,0.146773,14.539642,135.590694,1.98003,Clayey,18.0,23.2,6762.81,0.9796756248175224,1,10179.701135253175,Mixed,Bondo,dry,71.0,fair,Cassava
5.854516,0.111342,13.261504,100.106593,1.642045,Loamy,333.0,22.8,6845.15,1.169803716338337,1,12152.757471822028,Progressive,Bondo,dry,73.0,fair,Sorghum
5.775863,0.130195,9.356215,101.448231,1.651017,Clayey,207.0,23.3,6962.12,2.681388594806916,1,18235.5579794763,Progressive,Bondo,dry,78.0,fair,Cassava
5.676667,0.096146,10.366759,123.714881,1.696621,Clayey,1404.0,20.9,6989.69,3.3823696138598343,0,19017.128179307507,Commercial,Bondo,dry,88.0,fair,Rice
5.637881,0.120871,10.764909,115.348622,1.421779,Clayey,387.0,22.7,6594.54,1.0893572488116865,1,9913.803008258214,Mixed,Bondo,dry,81.0,fair,Cassava
5.987422,0.115635,14.147484,122.112726,1.68341,Clayey,729.0,22.2,6910.26,1.0768456550002854,0,9967.166324152768,Mixed,Bondo,dry,84.0,fair,Sorghum
5.843679,0.14695,14.762645,109.801041,1.407313,Clayey,45.0,23.4,6881.47,0.8592400894533547,1,11223.188701816514,Mixed,Bondo,dry,76.0,fair,Sorghum
5.492472,0.110754,11.91912,124.621213,1.845827,Loamy,0.0,23.9,6524.85,3.0933925491471634,1,19976.251040150288,Commercial,Bondo,dry,76.0,fair,Cassava
5.704468,0.096113,13.899492,98.452203,1.631584,Loamy,495.0,22.5,6709.09,2.8092633377624128,0,19530.77164768482,Mixed,Bondo,dry,84.0,fair,Cassava
5.949046,0.116489,10.301437,137.526383,1.603518,Loamy,27.0,23.0,6925.36,1.4842201221065634,1,13132.433156254903,Progressive,Bondo,dry,79.0,fair,Sorghum
5.807577,0.113183,12.627614,143.627598,1.336386,Loamy,270.0,22.9,6698.53,0.7588344949531265,1,10563.937866091645,Mixed,Bondo,dry,81.0,fair,Sorghum
5.752472,0.128674,14.23093,92.348956,1.784184,Loamy,153.0,22.0,6906.43,0.7949591621299142,1,10107.666666405872,Mixed,Bondo,dry,82.0,fair,Cassava
5.43938,0.148079,15.433317,132.763252,2.198704,Loamy,90.0,22.4,6933.5,1.7138243137624207,1,13042.548843795174,Progressive,Bondo,dry,73.0,fair,Cassava
6.162671,0.118276,9.373686,93.156764,1.60566,Loamy,0.0,23.0,6494.11,2.0868499281764152,1,13353.49335024634,Progressive,Bondo,dry,66.0,fair,Sorghum
5.844287,0.13092,15.119312,120.983125,1.710347,Clayey,441.00000000000006,21.3,6563.8,0.53558519973088,0,5526.331560998422,Subsistence,Bondo,dry,81.0,fair,Sorghum
6.056693,0.122563,17.234041,102.547499,2.035804,Clayey,378.0,21.9,6979.35,1.3269974669853135,1,10662.692967558163,Mixed,Bondo,dry,79.0,fair,Sorghum
5.760256,0.133369,8.809991,119.516042,2.193988,Clayey,144.0,21.8,6981.01,3.638290260218767,1,19830.136227939576,Commercial,Bondo,dry,81.0,fair,Cassava
5.696353,0.106777,8.45103,98.998392,1.47821,Clayey,36.0,22.6,6850.2,1.40059229155716,1,11538.511301851024,Mixed,Bondo,dry,78.0,fair,Cassava
5.571125,0.123962,15.524832,118.88582,1.962218,Loamy,90.0,22.6,6654.28,3.40284486652525,1,20295.828292285507,Commercial,Bondo,dry,77.0,fair,Cassava
5.895045,0.141383,11.122724,111.750327,1.16494,Loamy,9.0,22.9,6664.97,2.1979035782189813,1,16660.835419837887,Progressive,Bondo,dry,78.0,fair,Sorghum
5.999518,0.110671,11.565115,110.808548,1.090279,Sandy,54.0,23.6,6822.48,0.8924137644742682,1,8301.884585600423,Mixed,Bondo,dry,76.0,fair,Sorghum
5.908265,0.121255,14.666079,118.299778,1.362322,Loamy,0.0,24.7,6766.83,1.3469071006524738,1,12727.307466227525,Progressive,Bondo,long_rains,68.0,fair,Sorghum
6.151134,0.123136,10.110515,93.50803,1.645832,Clayey,9.0,24.5,6505.73,1.4667938962790554,1,12482.315378377793,Progressive,Bondo,long_rains,67.0,fair,Sorghum
5.726211,0.09767,12.657893,121.432229,1.320585,Clayey,207.0,23.6,6950.87,0.955704976630886,1,10465.786925629243,Mixed,Bondo,long_rains,80.0,fair,Sorghum
5.575823,0.13735,9.071612,110.240814,1.982011,Clayey,900.0,22.9,6871.44,0.9471182061725832,0,8062.464338568214,Subsistence,Bondo,long_rains,79.0,fair,Sorghum
5.751458,0.114107,13.994638,95.409397,1.728377,Clayey,657.0,22.1,6782.93,3.4332923441586662,0,21130.11110504214,Commercial,Bondo,long_rains,85.0,fair,Sorghum
5.860816,0.123526,13.983181,122.15416,1.84385,Clayey,1107.0,22.7,6905.44,0.9434352705094796,0,7218.938583847369,Subsistence,Bondo,long_rains,83.0,fair,Rice
5.647447,0.135418,12.474149,106.533428,1.650698,Sandy,162.0,22.8,6645.01,2.7477619933109643,1,16870.58107363869,Progressive,Bondo,long_rains,81.0,fair,Sorghum
5.691314,0.137242,12.125813,113.36038,1.601492,Sandy,1134.0,21.3,6696.85,1.2498556582544345,0,9590.670849730775,Mixed,Bondo,long_rains,88.0,fair,Rice
5.742766,0.10297,12.066765,117.92386,1.70322,Clayey,459.0,21.9,6566.64,1.5475415089698934,0,11174.383043860948,Mixed,Bondo,long_rains,81.0,fair,Sorghum
5.798715,0.131826,11.721647,113.175451,2.109602,Clayey,90.0,22.6,6487.44,2.100465732421644,1,15091.85218438212,Progressive,Bondo,long_rains,78.0,fair,Sorghum
5.72696,0.142089,11.936112,113.608177,1.759916,Loamy,0.0,23.8,6834.73,1.148836269081991,1,10765.185964122296,Mixed,Bondo,long_rains,71.0,fair,Sorghum
5.742184,0.112557,14.016893,121.066353,1.752367,Clayey,0.0,24.2,6814.08,2.107095045110728,1,15481.503908848455,Progressive,Bondo,long_rains,59.0,fair,Sorghum
5.827181,0.138676,8.170303,110.693611,1.509516,Clayey,0.0,24.3,6487.52,0.5411041830266696,1,8994.577294132578,Mixed,Bondo,long_rains,62.0,fair,Sorghum
5.85373,0.131819,16.134408,126.274223,1.519322,Clayey,0.0,24.0,6970.12,1.9712105412538663,1,14232.754178797662,Progressive,Bondo,long_rains,71.0,fair,Sorghum
5.600999,0.133275,12.511028,127.763856,1.584461,Clayey,72.0,24.0,6709.03,0.4344668356632478,1,10028.850147427354,Mixed,Bondo,long_rains,71.0,fair,Sorghum
5.332741,0.139963,17.052581,106.977143,1.843065,Clayey,378.0,22.7,6865.97,1.3938081845493733,1,12383.952718150173,Progressive,Bondo,long_rains,77.0,fair,Sorghum
5.492355,0.108523,12.650872,107.278144,1.785133,Loamy,963.0,22.2,6721.59,2.44539423775833,0,14140.002070211782,Mixed,Bondo,long_rains,85.0,fair,Rice
5.792208,0.107452,12.120941,121.507505,1.324764,Loamy,558.0,21.5,6500.74,2.167541463539709,0,14795.817123776107,Mixed,Bondo,long_rains,85.0,fair,Sorghum
5.553836,0.145396,13.475796,134.094424,1.809551,Clayey,27.0,22.6,6964.6,0.798377728882488,1,6918.058662452512,Mixed,Bondo,long_rains,77.0,fair,Sorghum
5.75311,0.118964,9.34881,127.166955,1.863881,Clayey,270.0,22.8,6872.34,0.8536572725282355,1,8235.1023388909,Mixed,Bondo,long_rains,79.0,fair,Sorghum
5.688551,0.098462,9.74744,103.221246,1.837905,Clayey,135.0,23.5,6822.56,1.0962448194942824,1,10359.503003172813,Mixed,Bondo,long_rains,75.0,fair,Sorghum
5.713389,0.121754,11.655353,110.501645,1.834034,Clayey,72.0,22.7,6773.46,1.7277711900107322,1,11843.125387617049,Mixed,Bondo,long_rains,81.0,fair,Sorghum
5.798271,0.122769,12.262808,104.192308,1.839102,Loamy,0.0,23.3,6820.77,0.5451985390497083,1,9253.807651794195,Mixed,Bondo,long_rains,74.0,fair,Sorghum
5.937999,0.129136,14.365905,131.629916,1.793413,Loamy,45.0,23.2,6900.79,1.5575650563881331,1,13464.884278226877,Progressive,Bondo,long_rains,76.0,fair,Sorghum
5.696671,0.117808,12.267096,119.085858,1.453007,Clayey,0.0,23.4,6731.88,1.8440113392364323,1,15702.174570916624,Progressive,Bondo,long_rains,72.0,fair,Sorghum
5.491577,0.156021,15.290848,101.978836,1.913551,Clayey,126.0,23.3,6705.21,1.3536716832442033,1,10992.2782736429,Mixed,Bondo,long_rains,74.0,fair,Sorghum
5.762196,0.108625,6.207415,108.750133,2.064405,Sandy,2223.0,21.0,6731.35,2.060949715262204,0,13536.986683589856,Mixed,Bondo,long_rains,83.0,fair,Rice
5.842591,0.089808,16.072834,102.670575,1.97322,Clayey,27.0,22.3,6519.43,1.7618009665872896,1,14935.249439290306,Progressive,Bondo,long_rains,75.0,fair,Sorghum
5.249268,0.098337,11.192963,109.202595,1.774841,Clayey,62.99999999999999,22.6,6538.54,1.183338623192299,1,11165.06830690525,Mixed,Bondo,long_rains,80.0,fair,Sorghum
5.555534,0.111484,13.597691,120.798081,1.705234,Clayey,1692.0,20.9,6789.36,0.5730292781442771,0,7789.784123015521,Subsistence,Bondo,long_rains,85.0,fair,Rice
5.705848,0.133299,14.734927,106.562705,1.594503,Sandy,918.0,21.3,6727.77,1.6809763787377408,0,11140.0359035582,Mixed,Bondo,long_rains,85.0,fair,Rice
5.60394,0.121032,9.200136,115.11659,1.345177,Clayey,108.0,21.6,6687.21,0.9554248293597616,1,11590.440929554286,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.726892,0.130958,15.274647,117.718624,1.913378,Clayey,1404.0,21.3,6970.43,1.1609769338947324,0,8162.876433895031,Subsistence,Bondo,long_rains,88.0,fair,Rice
5.575184,0.112632,13.753107,91.080051,1.423493,Clayey,630.0,21.9,6687.25,2.012030866536626,0,10788.698641707928,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.887415,0.132102,15.999518,93.553863,1.648244,Clayey,729.0,22.2,6791.35,3.27727852298154,0,17509.90966256041,Mixed,Bondo,long_rains,82.0,fair,Sorghum
5.710278,0.096175,12.264311,108.249603,1.643929,Loamy,1071.0,21.7,6577.98,1.5375784377348527,0,10552.395064222304,Mixed,Bondo,long_rains,84.0,fair,Rice
5.340046,0.127539,12.08771,103.30667,1.971265,Loamy,666.0,21.7,6877.97,2.0919857090720893,0,13511.40714166538,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.846278,0.135413,10.463436,118.941071,1.852876,Loamy,207.0,21.9,6767.19,0.7399821184005215,1,9649.15126747522,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.85898,0.108037,10.544371,109.835596,1.597092,Clayey,90.0,22.3,6734.7,1.7818858363856975,1,12632.623377040818,Progressive,Bondo,long_rains,84.0,fair,Sorghum
5.692533,0.154893,11.953015,122.603476,1.697325,Clayey,468.0,22.9,6941.92,1.520210652471044,0,9386.646509346116,Mixed,Bondo,long_rains,78.0,fair,Sorghum
5.332125,0.090869,13.378871,120.004999,1.678399,Loamy,279.0,22.0,6583.01,2.9718906771990707,1,20433.66306780742,Progressive,Bondo,long_rains,82.0,fair,Sorghum
5.880391,0.137244,13.746883,124.333773,1.844773,Clayey,342.0,22.1,6680.68,1.184074660661704,1,10807.855284415537,Mixed,Bondo,long_rains,81.0,fair,Sorghum
5.495597,0.139655,9.87137,107.663699,1.517878,Clayey,1026.0,22.2,6639.05,1.3831291594122164,0,9438.271877780224,Mixed,Bondo,long_rains,82.0,fair,Rice
5.62774,0.109039,11.870819,111.355539,1.778882,Clayey,2493.0,20.9,6538.41,2.7198684710553453,0,16006.144316405727,Mixed,Bondo,long_rains,86.0,fair,Rice
5.585168,0.13031,12.589741,138.0935,1.679402,Sandy,414.0,21.8,6761.31,1.4950242507593248,0,9315.348486643366,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.412095,0.109146,7.353654,101.425379,2.21007,Loamy,423.0,22.2,6757.19,0.8810882231551944,0,7042.709858867491,Subsistence,Bondo,long_rains,81.0,fair,Sorghum
5.701226,0.129879,13.98359,122.018874,1.5621,Clayey,126.0,22.6,6965.58,5.911202634141037,1,30000.0,Commercial,Bondo,long_rains,81.0,fair,Sorghum
5.740549,0.120592,11.516177,126.134106,1.964836,Clayey,954.0,22.1,6592.96,0.8950566765705696,0,6741.848231431524,Subsistence,Bondo,long_rains,83.0,fair,Rice
5.722679,0.124608,12.115476,119.690763,1.635384,Loamy,954.0,22.2,6938.56,1.5164255560047746,0,8973.920456533144,Mixed,Bondo,long_rains,83.0,fair,Rice
5.658134,0.114061,15.287307,124.734893,1.70194,Loamy,819.0,21.9,6936.74,1.8781323291940568,0,11661.40434113588,Mixed,Bondo,long_rains,87.0,fair,Sorghum
5.551005,0.114157,9.892957,114.002618,1.991331,Loamy,1233.0,21.8,6898.82,1.80247569258478,0,12081.245398123763,Mixed,Bondo,long_rains,86.0,fair,Rice
5.99382,0.110663,10.165401,119.795984,1.829992,Clayey,1431.0,22.0,6572.83,1.4209608161834817,0,11817.678829221297,Mixed,Bondo,long_rains,83.0,fair,Rice
5.737068,0.136151,7.04388,116.66999,1.698167,Loamy,756.0,21.9,6789.52,1.424647774426132,0,10592.13283128008,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.512902,0.154611,11.906395,97.100745,1.649713,Clayey,396.00000000000006,22.0,6680.01,1.3879605361755942,1,12448.772573861654,Progressive,Bondo,long_rains,82.0,fair,Sorghum
5.788091,0.165576,14.466291,111.387189,1.998643,Clayey,684.0,21.4,6844.3,0.8778446769965721,0,6659.744948421454,Subsistence,Bondo,long_rains,87.0,fair,Sorghum
5.772885,0.141428,7.415261,95.767033,1.64901,Clayey,3942.0,20.8,6881.28,4.797591357743826,0,24574.07474355759,Commercial,Bondo,long_rains,87.0,fair,Rice
5.823067,0.124506,9.77709,121.589501,1.648641,Clayey,495.0,21.3,6549.12,1.3987860072888336,0,8731.77701941427,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.693556,0.142555,12.410992,116.676857,1.584427,Loamy,234.0,21.8,6872.97,2.1391405073274417,1,16082.889775876174,Progressive,Bondo,long_rains,82.0,fair,Sorghum
5.575475,0.13094,11.032599,125.437094,2.082028,Clayey,171.0,22.4,6714.22,1.3178221847013534,1,11671.129110079872,Mixed,Bondo,long_rains,85.0,fair,Sorghum
5.426112,0.118449,11.053207,100.346636,1.468931,Clayey,468.0,22.0,6615.82,1.3041127055096984,0,9615.112465470444,Mixed,Bondo,long_rains,86.0,fair,Sorghum
5.593941,0.160144,12.385451,115.185223,1.777664,Clayey,576.0,21.7,6535.66,1.2375941525209675,0,10004.687615527251,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.368733,0.142261,16.087613,115.592898,1.787231,Clayey,1593.0,22.0,7018.06,0.7005287935589442,0,6553.457304788945,Subsistence,Bondo,long_rains,83.0,fair,Rice
5.76016,0.111308,12.138804,138.140379,1.480578,Clayey,441.00000000000006,21.8,6679.67,1.4426432296710987,0,9677.082653167789,Mixed,Bondo,long_rains,86.0,fair,Sorghum
5.378769,0.142034,12.576007,111.673665,1.666025,Clayey,486.00000000000006,21.4,6949.55,1.2691609587735355,0,8389.367770548184,Mixed,Bondo,long_rains,85.0,fair,Sorghum
5.628909,0.135095,13.107529,107.388822,1.645728,Sandy,27.0,21.9,6869.09,2.884041891423395,1,20250.28379227644,Progressive,Bondo,long_rains,81.0,fair,Sorghum
5.845793,0.107861,7.762223,114.383859,1.59936,Clayey,459.0,21.6,6500.04,0.8417400335681315,0,7461.880805739991,Subsistence,Bondo,long_rains,86.0,fair,Sorghum
5.651583,0.12609,12.761885,133.819328,1.741338,Loamy,963.0,21.1,6733.68,1.1616988593670408,0,8699.930140221632,Subsistence,Bondo,long_rains,85.0,fair,Rice
5.688181,0.123731,8.655849,124.296157,1.782755,Loamy,846.0,20.9,6901.62,0.982957846052628,0,9160.911661855262,Mixed,Bondo,long_rains,88.0,fair,Sorghum
5.788695,0.078027,12.108379,121.832883,1.662611,Clayey,405.0,20.3,6988.39,3.320501430762283,0,18160.11062501024,Commercial,Bondo,long_rains,86.0,fair,Sorghum
5.802661,0.099411,14.454797,111.202277,2.121634,Clayey,1071.0,19.9,6808.92,0.997909796200313,0,5605.2078995325965,Subsistence,Bondo,long_rains,88.0,fair,Rice
5.907581,0.144435,11.130312,111.356298,1.588587,Clayey,567.0,19.5,6861.65,2.1009632273481325,0,15451.358790228243,Mixed,Bondo,long_rains,90.0,fair,Sorghum
5.812667,0.111898,14.410272,131.901537,1.772079,Sandy,135.0,20.3,6858.91,2.5973299269302648,1,16333.191865945311,Progressive,Bondo,long_rains,82.0,fair,Sorghum
5.771564,0.135475,8.247788,108.972135,1.74448,Clayey,594.0,20.2,6781.26,1.453560532336524,0,9297.298712394597,Mixed,Bondo,long_rains,88.0,fair,Sorghum
5.30771,0.147732,12.655719,108.02633,1.842034,Clayey,0.0,21.4,6976.34,0.7664837965001788,1,9024.026605849403,Mixed,Bondo,long_rains,79.0,fair,Sorghum
5.748332,0.087676,12.690471,93.851664,1.76261,Clayey,297.0,22.0,6935.18,0.7715452117044248,1,8621.142044219672,Mixed,Bondo,long_rains,81.0,fair,Sorghum
6.031714,0.153963,6.114244,95.311193,1.552831,Loamy,855.0,21.5,6942.43,2.45242495768082,0,13903.853129698651,Mixed,Bondo,long_rains,87.0,fair,Sorghum
5.829481,0.121883,13.174528,127.645724,1.850537,Clayey,81.0,21.6,6829.09,0.814232856187337,1,9559.295286263248,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.893929,0.131945,5.475391,89.68938,1.724368,Loamy,450.0,22.0,6666.73,1.9229372557345383,0,10044.241696316778,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.565144,0.159866,12.417197,133.324838,1.916522,Clayey,1296.0,22.0,6734.56,1.6643947388067286,0,12072.215854028378,Mixed,Bondo,long_rains,86.0,fair,Rice
5.686228,0.142339,13.021651,110.93026,1.877265,Loamy,468.0,21.7,7018.52,1.908101735012411,0,13359.006083184348,Mixed,Bondo,long_rains,85.0,fair,Sorghum
5.812914,0.121788,11.099321,118.422624,1.840867,Loamy,261.0,21.8,6742.58,2.004158155622405,1,12390.043631054805,Progressive,Bondo,long_rains,84.0,fair,Sorghum
5.788605,0.115383,12.404996,126.743439,1.907104,Clayey,54.0,22.0,6707.6,0.9651142335655034,1,10600.165465514265,Mixed,Bondo,long_rains,84.0,fair,Sorghum
5.858021,0.116906,17.018564,106.76961,1.607485,Clayey,198.00000000000003,22.3,6879.16,0.9443346693129248,1,8939.011276095083,Mixed,Bondo,long_rains,83.0,fair,Sorghum
5.473135,0.114813,10.829584,121.187009,1.739101,Clayey,612.0,22.2,6767.26,2.274504234450344,0,13227.520338159266,Mixed,Bondo,long_rains,79.0,fair,Sorghum
5.54138,0.147719,9.459858,101.71719,1.94289,Sandy,756.0,21.8,6614.89,1.130591336525172,0,9370.5544949354,Mixed,Bondo,long_rains,80.0,fair,Sorghum
5.441241,0.134716,16.525726,106.30929,1.767651,Clayey,108.0,21.7,6743.92,0.3752821200074628,1,8615.880953285783,Mixed,Bondo,long_rains,79.0,fair,Sorghum
5.75173,0.12877,12.456,119.251746,1.566658,Clayey,153.0,21.9,7008.63,2.1975712096522506,1,15627.075173757918,Progressive,Bondo,long_rains,80.0,fair,Sorghum
5.662542,0.121053,14.57183,118.99872,1.512967,Clayey,153.0,22.1,6517.46,0.9149774399565558,1,8175.868681167569,Mixed,Bondo,long_rains,82.0,fair,Sorghum
5.661085,0.138107,8.410001,118.333778,1.875074,Loamy,405.0,21.9,6651.81,1.9995270078407883,0,12674.978033529838,Mixed,Bondo,long_rains,81.0,fair,Sorghum
5.563869,0.091077,6.564426,131.728534,1.609893,Clayey,126.0,22.4,6716.4,3.2357714249566865,1,20177.57850834018,Commercial,Bondo,long_rains,80.0,fair,Sorghum
5.53131,0.158527,10.065989,113.074163,1.71,Sandy,441.00000000000006,22.3,6581.91,1.5820420950974872,0,9917.34153138677,Mixed,Bondo,long_rains,82.0,fair,Sorghum
5.70037,0.120177,11.581351,133.297131,2.002179,Clayey,36.0,23.0,6957.33,2.632142708281888,1,16040.006791035335,Progressive,Bondo,long_rains,76.0,fair,Sorghum
5.921472,0.10786,10.81909,114.723816,1.552173,Clayey,9.0,22.1,6642.81,1.6988894856646144,1,13049.608216245457,Progressive,Bondo,dry,78.0,fair,Sorghum
6.01348,0.145637,10.815004,121.238208,1.957073,Loamy,36.0,21.9,6655.86,3.580359629852567,1,21725.868270105013,Commercial,Bondo,dry,74.0,fair,Sorghum
6.014184,0.145218,7.846334,122.795089,1.519993,Clayey,126.0,22.0,6870.48,0.9027625684175224,1,9111.534745093684,Mixed,Bondo,dry,79.0,fair,Sorghum
5.606315,0.123665,12.448225,107.939424,1.959874,Clayey,216.0,22.0,6695.24,1.5616269745410882,1,12847.350789793029,Progressive,Bondo,dry,80.0,fair,Cassava
5.463396,0.148895,11.383837,116.522932,1.754352,Clayey,243.00000000000003,22.4,6985.29,2.225638931502774,1,13835.024868484315,Progressive,Bondo,dry,79.0,fair,Cassava
5.87674,0.143053,7.115002,96.570596,1.378484,Clayey,54.0,21.9,6810.32,1.4204672777995089,1,12290.543651347984,Progressive,Bondo,dry,78.0,fair,Sorghum
5.954923,0.131837,11.274991,115.299219,1.476604,Clayey,62.99999999999999,21.8,6760.95,2.855234219964293,1,15806.288380869317,Progressive,Bondo,dry,80.0,fair,Sorghum
5.783522,0.095476,11.661413,114.841517,1.548195,Sandy,9.0,22.4,6500.51,1.2527478760853128,1,11633.32118398806,Mixed,Bondo,dry,72.0,fair,Cassava
5.695408,0.127275,14.284815,120.453074,1.746786,Loamy,0.0,22.3,6785.36,4.600076799260167,1,26378.002265795905,Commercial,Bondo,dry,68.0,fair,Cassava
5.574626,0.125159,10.770252,112.514337,1.945187,Clayey,0.0,21.8,6723.95,4.728191119635523,1,25658.12687576835,Commercial,Bondo,dry,76.0,fair,Cassava
5.82111,0.120522,14.090598,135.420358,1.797876,Clayey,18.0,21.8,6814.14,1.8160747442102605,1,14296.376546827216,Progressive,Bondo,dry,76.0,fair,Sorghum
5.815143,0.118329,13.843759,93.618812,1.547859,Loamy,99.0,21.9,6982.93,2.090394102070426,1,15074.010352660523,Progressive,Bondo,dry,75.0,fair,Sorghum
