date,sub_county,season,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_temperature_0_to_7cm_mean,soil_type,soil_ph_avg,organic_matter_avg,market_retail_avg,market_signal,target_crop,yield_kg_per_ha
2014-12-26,Rarieda,short_rains,22.9,5.8,77,0.297,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2014-12-27,Rarieda,short_rains,23.1,4.5,78,0.316,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2014-12-28,Rarieda,short_rains,24.3,0.2,70,0.3,25.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2014-12-29,Rarieda,short_rains,24.7,0.0,69,0.276,26.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2014-12-30,Rarieda,short_rains,24.7,0.7,69,0.259,26.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2014-12-31,Rarieda,short_rains,23.9,2.1,75,0.265,26.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-01,Rarieda,dry,24.7,0.8,67,0.252,26.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-02,Rarieda,dry,25.4,0.0,57,0.236,26.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-03,Rarieda,dry,25.0,0.2,62,0.22,26.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-04,Rarieda,dry,24.8,0.0,61,0.208,26.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-05,Rarieda,dry,24.4,0.1,58,0.199,26.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-06,Rarieda,dry,24.8,0.0,55,0.191,26.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-07,Rarieda,dry,24.8,0.0,56,0.183,26.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-08,Rarieda,dry,24.8,0.2,59,0.177,27.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-09,Rarieda,dry,24.4,0.6,62,0.176,26.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-10,Rarieda,dry,24.0,0.6,63,0.176,26.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-11,Rarieda,dry,24.3,0.0,54,0.172,25.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-12,Rarieda,dry,24.5,0.0,53,0.167,26.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-13,Rarieda,dry,24.4,0.0,59,0.163,26.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-14,Rarieda,dry,25.1,0.0,58,0.159,26.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-15,Rarieda,dry,25.2,0.0,57,0.156,27.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-16,Rarieda,dry,25.3,0.0,56,0.152,27.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-17,Rarieda,dry,25.6,0.0,51,0.149,27.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-18,Rarieda,dry,25.7,0.0,52,0.147,27.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-19,Rarieda,dry,25.5,0.0,48,0.144,27.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-20,Rarieda,dry,25.6,0.0,50,0.142,27.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-21,Rarieda,dry,25.7,0.0,55,0.141,28.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-22,Rarieda,dry,24.2,6.6,70,0.233,27.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-23,Rarieda,dry,24.4,0.5,71,0.226,26.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-24,Rarieda,dry,24.7,0.9,69,0.211,27.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-25,Rarieda,dry,23.6,5.0,73,0.248,26.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-26,Rarieda,dry,24.6,0.1,62,0.232,26.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-27,Rarieda,dry,24.9,0.0,63,0.212,26.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-28,Rarieda,dry,25.8,0.0,58,0.196,27.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-29,Rarieda,dry,25.7,0.0,61,0.182,27.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-30,Rarieda,dry,25.0,0.3,64,0.174,27.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-01-31,Rarieda,dry,25.6,0.0,59,0.169,27.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-01,Rarieda,dry,26.0,0.0,58,0.159,28.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-02,Rarieda,dry,26.7,0.0,54,0.152,28.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-03,Rarieda,dry,25.7,0.0,63,0.147,28.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-04,Rarieda,dry,26.6,0.0,58,0.144,28.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-05,Rarieda,dry,25.3,3.2,67,0.174,28.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-06,Rarieda,dry,26.5,0.0,59,0.166,28.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-07,Rarieda,dry,26.7,0.0,57,0.156,29.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-08,Rarieda,dry,26.5,0.0,62,0.149,29.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-09,Rarieda,dry,25.8,0.0,66,0.145,28.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-10,Rarieda,dry,25.6,1.7,68,0.145,28.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-11,Rarieda,dry,25.8,0.0,66,0.143,28.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-12,Rarieda,dry,26.2,0.0,61,0.14,29.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-13,Rarieda,dry,26.6,0.0,59,0.137,29.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-14,Rarieda,dry,25.8,0.7,65,0.137,29.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-15,Rarieda,dry,23.7,4.7,69,0.157,26.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-16,Rarieda,dry,25.2,0.1,59,0.163,27.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-17,Rarieda,dry,25.1,0.9,64,0.159,27.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-18,Rarieda,dry,24.3,8.8,71,0.224,27.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-19,Rarieda,dry,25.4,0.3,67,0.23,27.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-20,Rarieda,dry,25.0,5.1,74,0.243,27.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-21,Rarieda,dry,25.3,0.6,73,0.239,27.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-22,Rarieda,dry,25.6,0.3,69,0.219,27.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-23,Rarieda,dry,25.1,3.5,73,0.21,27.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-24,Rarieda,dry,24.1,5.9,77,0.23,26.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-25,Rarieda,dry,24.6,0.7,70,0.229,26.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-26,Rarieda,dry,25.3,0.0,63,0.212,27.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-27,Rarieda,dry,25.3,0.0,68,0.196,27.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-02-28,Rarieda,dry,25.3,0.8,67,0.187,27.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-01,Rarieda,long_rains,23.7,3.7,74,0.195,27.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-02,Rarieda,long_rains,25.8,0.0,61,0.188,28.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-03,Rarieda,long_rains,25.8,0.2,65,0.176,28.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-04,Rarieda,long_rains,24.8,2.1,68,0.19,27.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-05,Rarieda,long_rains,25.1,0.0,65,0.182,27.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-06,Rarieda,long_rains,25.4,0.0,64,0.172,28.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-07,Rarieda,long_rains,26.1,0.0,60,0.162,28.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-08,Rarieda,long_rains,26.7,0.0,51,0.153,29.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-09,Rarieda,long_rains,27.6,0.0,47,0.147,29.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-10,Rarieda,long_rains,28.1,0.0,44,0.141,30.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-11,Rarieda,long_rains,27.7,0.0,45,0.138,29.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-12,Rarieda,long_rains,26.3,0.1,60,0.135,29.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-13,Rarieda,long_rains,27.2,0.0,55,0.134,29.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-14,Rarieda,long_rains,28.0,0.0,49,0.132,30.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-15,Rarieda,long_rains,28.1,0.0,42,0.131,31.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-16,Rarieda,long_rains,27.7,0.0,47,0.13,30.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-17,Rarieda,long_rains,27.8,0.0,53,0.129,30.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-18,Rarieda,long_rains,27.9,0.0,56,0.129,30.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-19,Rarieda,long_rains,26.2,2.6,67,0.162,29.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-20,Rarieda,long_rains,26.1,0.2,71,0.167,29.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-21,Rarieda,long_rains,26.9,0.0,63,0.158,29.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-22,Rarieda,long_rains,24.4,11.6,78,0.231,27.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-23,Rarieda,long_rains,23.9,12.3,79,0.271,26.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-24,Rarieda,long_rains,22.9,21.9,81,0.374,25.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-25,Rarieda,long_rains,22.9,14.7,82,0.369,25.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-26,Rarieda,long_rains,23.4,6.2,80,0.342,25.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-27,Rarieda,long_rains,24.4,2.2,74,0.321,26.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-28,Rarieda,long_rains,22.6,16.5,84,0.38,25.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-29,Rarieda,long_rains,20.8,45.5,90,0.421,23.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-30,Rarieda,long_rains,21.4,12.6,84,0.416,23.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-03-31,Rarieda,long_rains,21.7,8.3,83,0.406,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-01,Rarieda,long_rains,21.6,9.6,87,0.409,23.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-02,Rarieda,long_rains,23.0,3.7,80,0.389,24.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-03,Rarieda,long_rains,22.0,18.6,86,0.408,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-04,Rarieda,long_rains,20.6,46.0,88,0.429,22.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-05,Rarieda,long_rains,22.2,0.7,79,0.396,23.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-06,Rarieda,long_rains,22.6,4.4,80,0.389,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-07,Rarieda,long_rains,22.5,5.3,85,0.398,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-08,Rarieda,long_rains,23.4,0.0,78,0.376,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-09,Rarieda,long_rains,23.3,5.3,78,0.361,25.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-10,Rarieda,long_rains,22.2,10.9,84,0.401,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-11,Rarieda,long_rains,23.1,4.0,80,0.396,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-12,Rarieda,long_rains,23.2,1.8,82,0.386,25.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-13,Rarieda,long_rains,23.2,3.9,79,0.388,25.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-14,Rarieda,long_rains,22.6,8.3,83,0.389,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-15,Rarieda,long_rains,22.1,10.8,86,0.412,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-16,Rarieda,long_rains,22.3,9.9,83,0.406,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-17,Rarieda,long_rains,22.3,11.0,83,0.413,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-18,Rarieda,long_rains,21.6,23.3,86,0.419,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-19,Rarieda,long_rains,22.2,8.0,83,0.414,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-20,Rarieda,long_rains,23.0,5.0,77,0.392,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-21,Rarieda,long_rains,22.2,17.1,83,0.407,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-22,Rarieda,long_rains,22.1,11.9,82,0.415,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-23,Rarieda,long_rains,22.5,4.3,80,0.404,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-24,Rarieda,long_rains,23.1,1.3,78,0.392,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-25,Rarieda,long_rains,23.3,4.0,80,0.388,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-26,Rarieda,long_rains,21.9,14.2,87,0.392,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-27,Rarieda,long_rains,20.7,20.0,86,0.42,22.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-28,Rarieda,long_rains,22.4,0.3,81,0.397,23.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-29,Rarieda,long_rains,23.4,0.0,75,0.377,24.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-04-30,Rarieda,long_rains,22.0,11.6,85,0.386,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-01,Rarieda,long_rains,22.7,7.1,80,0.408,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-02,Rarieda,long_rains,22.5,5.0,82,0.403,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-03,Rarieda,long_rains,22.3,4.3,83,0.403,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-04,Rarieda,long_rains,22.4,2.8,83,0.404,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-05,Rarieda,long_rains,22.6,5.7,80,0.39,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-06,Rarieda,long_rains,22.4,13.4,82,0.402,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-07,Rarieda,long_rains,21.0,31.0,89,0.419,22.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-08,Rarieda,long_rains,21.7,6.6,83,0.406,23.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-09,Rarieda,long_rains,21.8,12.6,83,0.408,23.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-10,Rarieda,long_rains,21.8,9.9,84,0.411,23.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-11,Rarieda,long_rains,22.8,8.0,80,0.394,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-12,Rarieda,long_rains,22.6,11.8,82,0.407,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-13,Rarieda,long_rains,22.7,6.5,83,0.402,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-14,Rarieda,long_rains,22.9,4.6,84,0.399,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-15,Rarieda,long_rains,23.7,2.0,80,0.383,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-16,Rarieda,long_rains,23.6,6.9,80,0.396,24.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-17,Rarieda,long_rains,23.6,3.6,82,0.381,24.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-18,Rarieda,long_rains,23.4,2.3,80,0.394,24.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-19,Rarieda,long_rains,22.8,8.5,83,0.391,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-20,Rarieda,long_rains,23.5,1.2,76,0.387,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-21,Rarieda,long_rains,23.4,0.5,78,0.371,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-22,Rarieda,long_rains,23.0,5.7,81,0.367,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-23,Rarieda,long_rains,23.0,0.5,78,0.383,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-24,Rarieda,long_rains,22.8,4.3,81,0.373,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-25,Rarieda,long_rains,23.2,0.6,77,0.361,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-26,Rarieda,long_rains,22.1,8.1,85,0.363,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-27,Rarieda,long_rains,22.9,2.3,79,0.366,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-28,Rarieda,long_rains,23.6,0.4,74,0.348,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-29,Rarieda,long_rains,23.8,0.3,73,0.333,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-30,Rarieda,long_rains,23.1,4.9,78,0.337,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-05-31,Rarieda,long_rains,23.3,4.0,76,0.337,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-01,Rarieda,dry,20.9,24.1,90,0.418,22.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-02,Rarieda,dry,21.4,9.7,86,0.411,22.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-03,Rarieda,dry,22.6,3.4,80,0.399,23.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-04,Rarieda,dry,22.7,5.2,80,0.393,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-05,Rarieda,dry,22.4,8.8,84,0.407,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-06,Rarieda,dry,22.6,9.6,81,0.4,23.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-07,Rarieda,dry,22.8,0.0,76,0.388,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-08,Rarieda,dry,22.8,0.1,76,0.372,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-09,Rarieda,dry,23.0,0.0,77,0.359,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-10,Rarieda,dry,22.9,1.3,78,0.35,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-11,Rarieda,dry,22.7,1.3,77,0.342,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-12,Rarieda,dry,22.7,0.4,77,0.334,23.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-13,Rarieda,dry,21.9,4.9,83,0.333,23.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-14,Rarieda,dry,21.8,3.3,83,0.347,23.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-15,Rarieda,dry,23.0,0.5,74,0.34,23.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-16,Rarieda,dry,22.9,1.2,81,0.326,23.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-17,Rarieda,dry,23.4,0.0,75,0.316,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-18,Rarieda,dry,22.6,4.3,80,0.312,23.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-19,Rarieda,dry,22.3,3.3,82,0.333,23.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-20,Rarieda,dry,22.5,2.1,77,0.329,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-21,Rarieda,dry,21.9,9.5,82,0.367,23.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-22,Rarieda,dry,22.2,3.5,79,0.36,23.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-23,Rarieda,dry,22.1,3.4,79,0.353,23.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-24,Rarieda,dry,22.9,1.2,78,0.337,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-25,Rarieda,dry,22.5,2.5,78,0.332,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-26,Rarieda,dry,23.0,2.4,76,0.325,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-27,Rarieda,dry,23.5,0.4,72,0.334,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-28,Rarieda,dry,22.7,2.4,80,0.324,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-29,Rarieda,dry,22.9,1.2,74,0.317,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-06-30,Rarieda,dry,23.7,0.0,69,0.304,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-01,Rarieda,dry,22.8,4.2,79,0.304,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-02,Rarieda,dry,22.1,16.5,82,0.374,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-03,Rarieda,dry,22.3,8.6,80,0.377,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-04,Rarieda,dry,22.6,1.3,78,0.368,24.0,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-05,Rarieda,dry,23.3,0.0,74,0.341,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-06,Rarieda,dry,23.3,0.3,72,0.323,23.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-07,Rarieda,dry,23.6,0.3,65,0.309,24.1,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-08,Rarieda,dry,22.9,0.5,74,0.298,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-09,Rarieda,dry,23.6,0.1,71,0.288,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-10,Rarieda,dry,23.6,0.0,70,0.277,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-11,Rarieda,dry,23.3,0.3,73,0.271,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-12,Rarieda,dry,23.5,0.9,69,0.272,24.2,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-13,Rarieda,dry,23.5,0.0,69,0.264,24.4,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-14,Rarieda,dry,23.8,0.2,66,0.254,24.3,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-15,Rarieda,dry,24.1,0.0,62,0.244,24.5,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-16,Rarieda,dry,24.0,0.0,67,0.235,24.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-17,Rarieda,dry,23.3,1.7,73,0.246,24.6,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-18,Rarieda,dry,24.2,0.0,67,0.239,24.7,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-19,Rarieda,dry,24.1,1.3,70,0.232,24.9,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
2015-07-20,Rarieda,dry,22.7,2.3,73,0.259,23.8,clay,5.6,1.9,80.66666666666667,fair,Cassava,8500.0
